"","pwa_name","total_cpu_energy_consumption","experiment","type"
"139","https://www.petlove.com.br",4.91056378875362,16,"no cache"
"140","https://slate.com",5.16916677735394,16,"no cache"
"141","https://www.smashingmagazine.com",6.89501515430495,16,"no cache"
"142","https://www.soundslice.com",6.74475558892042,16,"no cache"
"143","https://www.nrw-tourismus.de",6.56137366955045,16,"no cache"
"144","https://www.zumata.com",6.32730097225802,16,"no cache"
"145","https://m.alibaba.com/",3.74913379683296,17,"no cache"
"146","https://edgy.app",5.37921252304754,17,"no cache"
"147","https://nylon.com",3.83965965728076,17,"no cache"
"148","https://www.petlove.com.br",3.1405908477042,17,"no cache"
"149","https://slate.com",5.43829207132517,17,"no cache"
"150","https://www.smashingmagazine.com",6.71701862807697,17,"no cache"
"151","https://www.soundslice.com",6.82640960599304,17,"no cache"
"152","https://www.nrw-tourismus.de",5.46330234199496,17,"no cache"
"153","https://www.zumata.com",6.85010979568258,17,"no cache"
"154","https://m.alibaba.com/",4.45161612136403,18,"no cache"
"155","https://edgy.app",6.71993889444717,18,"no cache"
"156","https://nylon.com",4.00254472108565,18,"no cache"
"157","https://www.petlove.com.br",4.76862521354723,18,"no cache"
"158","https://slate.com",4.22828457225894,18,"no cache"
"159","https://www.smashingmagazine.com",5.36820909341105,18,"no cache"
"160","https://www.soundslice.com",7.32111308848337,18,"no cache"
"161","https://www.nrw-tourismus.de",6.3875407045347,18,"no cache"
"162","https://www.zumata.com",5.43837895130551,18,"no cache"
"163","https://m.alibaba.com/",4.22479400877141,19,"no cache"
"164","https://edgy.app",6.37533333330037,19,"no cache"
"165","https://nylon.com",3.97483842233953,19,"no cache"
"166","https://www.petlove.com.br",5.21759902371884,19,"no cache"
"167","https://slate.com",4.47079586909298,19,"no cache"
"168","https://www.smashingmagazine.com",6.90617718097648,19,"no cache"
"169","https://www.soundslice.com",7.43919753415064,19,"no cache"
"170","https://www.nrw-tourismus.de",6.20777643038592,19,"no cache"
"171","https://www.zumata.com",5.57182960751564,19,"no cache"
"172","https://m.alibaba.com/",2.58479261950013,20,"no cache"
"173","https://edgy.app",5.4027507146151,20,"no cache"
"174","https://nylon.com",3.07930975318072,20,"no cache"
"175","https://www.petlove.com.br",3.47204516919072,20,"no cache"
"176","https://slate.com",4.33572106637888,20,"no cache"
"177","https://www.smashingmagazine.com",5.78835638313109,20,"no cache"
"178","https://www.soundslice.com",5.78780737657938,20,"no cache"
"179","https://www.nrw-tourismus.de",5.43071751043497,20,"no cache"
"180","https://www.zumata.com",6.0833420951754,20,"no cache"
