"","pwa_name","total_cpu_energy_consumption","experiment","type"
"104","https://slate.com",4.37097665462735,12,"cache"
"105","https://www.smashingmagazine.com",6.16529110524141,12,"cache"
"106","https://www.soundslice.com",4.29041276808279,12,"cache"
"107","https://www.nrw-tourismus.de",4.83439191396035,12,"cache"
"108","https://www.zumata.com",5.72496029952506,12,"cache"
"109","https://m.alibaba.com/",3.47109055026392,13,"cache"
"110","https://edgy.app",4.95519136041082,13,"cache"
"111","https://nylon.com",3.85875104769715,13,"cache"
"112","https://www.petlove.com.br",4.84764433100214,13,"cache"
"113","https://slate.com",4.95813996195343,13,"cache"
"114","https://www.smashingmagazine.com",3.75925740293559,13,"cache"
"115","https://www.soundslice.com",6.45868360270536,13,"cache"
"116","https://www.nrw-tourismus.de",5.93597669279022,13,"cache"
"117","https://www.zumata.com",5.17010117402482,13,"cache"
"118","https://m.alibaba.com/",2.71318453089494,14,"cache"
"119","https://edgy.app",5.51331539724709,14,"cache"
"120","https://nylon.com",2.3217479119937,14,"cache"
"121","https://www.petlove.com.br",3.86174392657102,14,"cache"
"122","https://slate.com",4.63127730090774,14,"cache"
"123","https://www.smashingmagazine.com",6.82347123453623,14,"cache"
"124","https://www.soundslice.com",6.40026127647512,14,"cache"
"125","https://www.nrw-tourismus.de",5.75908518185942,14,"cache"
"126","https://www.zumata.com",5.97914110115204,14,"cache"
"127","https://m.alibaba.com/",3.44054598919491,15,"cache"
"128","https://edgy.app",6.83207474784414,15,"cache"
"129","https://nylon.com",2.21282527603543,15,"cache"
"130","https://www.petlove.com.br",4.44517377671224,15,"cache"
"131","https://slate.com",4.95601180904715,15,"cache"
"132","https://www.smashingmagazine.com",6.66516196029367,15,"cache"
"133","https://www.soundslice.com",6.4865212426918,15,"cache"
"134","https://www.nrw-tourismus.de",6.26071402136682,15,"cache"
"135","https://www.zumata.com",5.438809036772,15,"cache"
"136","https://m.alibaba.com/",3.49192973038096,16,"cache"
"137","https://edgy.app",6.56783910439007,16,"cache"
"138","https://nylon.com",3.18581672530451,16,"cache"
"139","https://www.petlove.com.br",5.15663952634866,16,"cache"
"140","https://slate.com",4.74259792897579,16,"cache"
"141","https://www.smashingmagazine.com",6.19400683878436,16,"cache"
"142","https://www.soundslice.com",6.62931422432966,16,"cache"
"143","https://www.nrw-tourismus.de",6.91932758191534,16,"cache"
"144","https://www.zumata.com",5.50278347646443,16,"cache"
"145","https://m.alibaba.com/",3.64041573954917,17,"cache"
"146","https://edgy.app",8.61297437868868,17,"cache"
"147","https://nylon.com",3.20690888216501,17,"cache"
"148","https://www.petlove.com.br",4.08548320757567,17,"cache"
"149","https://slate.com",5.28776620001389,17,"cache"
"150","https://www.smashingmagazine.com",6.61727881560212,17,"cache"
"151","https://www.soundslice.com",6.01823760449155,17,"cache"
"152","https://www.nrw-tourismus.de",6.8010177801372,17,"cache"
"153","https://www.zumata.com",5.95435490664892,17,"cache"
"154","https://m.alibaba.com/",2.76618947488957,18,"cache"
"155","https://edgy.app",7.30238777604154,18,"cache"
"156","https://nylon.com",3.11151074422063,18,"cache"
"157","https://www.petlove.com.br",5.03122833683071,18,"cache"
"158","https://slate.com",3.39680505146299,18,"cache"
"159","https://www.smashingmagazine.com",7.43243179159621,18,"cache"
"160","https://www.soundslice.com",7.02606783436919,18,"cache"
"161","https://www.nrw-tourismus.de",6.93327921320115,18,"cache"
"162","https://www.zumata.com",6.42162231763142,18,"cache"
"163","https://m.alibaba.com/",3.50720455952875,19,"cache"
"164","https://edgy.app",6.53728391404232,19,"cache"
"165","https://nylon.com",3.77671064387415,19,"cache"
"166","https://www.petlove.com.br",4.32060339626135,19,"cache"
"167","https://slate.com",4.72456360102858,19,"cache"
"168","https://www.smashingmagazine.com",5.12784885083793,19,"cache"
"169","https://www.soundslice.com",6.36785999570535,19,"cache"
"170","https://www.nrw-tourismus.de",6.06515760531991,19,"cache"
"171","https://www.zumata.com",5.80692995873684,19,"cache"
"172","https://m.alibaba.com/",4.87441068276141,20,"cache"
"173","https://edgy.app",6.10275178964337,20,"cache"
"174","https://nylon.com",3.55790837693535,20,"cache"
"175","https://www.petlove.com.br",4.32679512430913,20,"cache"
"176","https://slate.com",4.06762926941743,20,"cache"
"177","https://www.smashingmagazine.com",5.11500267317657,20,"cache"
"178","https://www.soundslice.com",5.86786876192169,20,"cache"
"179","https://www.nrw-tourismus.de",5.77467297146736,20,"cache"
"180","https://www.zumata.com",6.06050589411687,20,"cache"
